file,check,status,n_issues,detail
results/v6/act2_graft_ladder_cells.csv,allowed_missing_cells,INFO,8790,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/act2_graft_ladder_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/act2_graft_ladder_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/act2_graft_ladder_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/act2_graft_ladder_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/b0_equivalence.csv,read_csv,PASS,0,rows=130 cols=6
results/v6/b0_equivalence.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/b0_equivalence.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/cell_diagnosis.csv,read_csv,PASS,0,rows=77 cols=8
results/v6/cell_diagnosis.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/cell_diagnosis.csv,allowed_missing_cells,INFO,23,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/convergence.csv,read_csv,PASS,0,rows=16 cols=16
results/v6/convergence.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/convergence.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/data_integrity_report.csv,read_csv,PASS,0,rows=618 cols=5
results/v6/data_integrity_report.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/data_integrity_report.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/external_1d_provenance.csv,read_csv,PASS,0,rows=1 cols=7
results/v6/external_1d_provenance.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/external_1d_provenance.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/freeze_confirm.csv,read_csv,PASS,0,rows=3 cols=12
results/v6/freeze_confirm.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/freeze_confirm.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/freeze_confirm.csv,p90_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/freeze_confirm.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/freeze_confirm_cells.csv,read_csv,PASS,0,rows=390 cols=81
results/v6/freeze_confirm_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/freeze_confirm_cells.csv,allowed_missing_cells,INFO,3600,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/freeze_confirm_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/freeze_confirm_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/freeze_confirm_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/freeze_confirm_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/headtohead.csv,read_csv,PASS,0,rows=78 cols=13
results/v6/headtohead.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/headtohead.csv,allowed_missing_cells,INFO,42,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/headtohead.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/headtohead.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/headtohead_cells.csv,read_csv,PASS,0,rows=780 cols=81
results/v6/headtohead_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/headtohead_cells.csv,allowed_missing_cells,INFO,7465,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/headtohead_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/headtohead_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/headtohead_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/headtohead_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/honest_nulls.csv,read_csv,PASS,0,rows=8 cols=24
results/v6/honest_nulls.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/honest_nulls.csv,allowed_missing_cells,INFO,19,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/honest_nulls.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/honest_nulls.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/necessity_matrix.csv,read_csv,PASS,0,rows=30 cols=8
results/v6/necessity_matrix.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/necessity_matrix.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/necessity_matrix_cells.csv,read_csv,PASS,0,rows=910 cols=81
results/v6/necessity_matrix_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/necessity_matrix_cells.csv,allowed_missing_cells,INFO,8400,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/necessity_matrix_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/necessity_matrix_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/necessity_matrix_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/necessity_matrix_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/readouts_circulation.csv,read_csv,PASS,0,rows=5 cols=9
results/v6/readouts_circulation.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/readouts_circulation.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/readouts_circulation.csv,current_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/readouts_fluctuation.csv,read_csv,PASS,0,rows=16 cols=15
results/v6/readouts_fluctuation.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/readouts_fluctuation.csv,allowed_missing_cells,INFO,16,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/readouts_fluctuation.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/readouts_leverage.csv,read_csv,PASS,0,rows=120 cols=25
results/v6/readouts_leverage.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/readouts_leverage.csv,allowed_missing_cells,INFO,31,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/readouts_leverage.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_leverage.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_leverage.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_leverage.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_leverage.csv,rho_tensor_abs_error:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/run_log.csv,read_csv,PASS,0,rows=1 cols=11
results/v6/run_log.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/run_log.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_coefficients.csv,read_csv,PASS,0,rows=530 cols=21
results/v6/showcase/showcase_coefficients.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/showcase/showcase_coefficients.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_coefficients_raw.csv,read_csv,PASS,0,rows=5300 cols=15
results/v6/showcase/showcase_coefficients_raw.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/showcase/showcase_coefficients_raw.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_coefficients_raw.csv,rel_error:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_dynamics.csv,read_csv,PASS,0,rows=1040 cols=6
results/v6/showcase/showcase_dynamics.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/showcase/showcase_dynamics.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_dynamics.csv,abs_error:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_invariants.csv,read_csv,PASS,0,rows=130 cols=6
results/v6/showcase/showcase_invariants.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/showcase/showcase_invariants.csv,allowed_missing_cells,INFO,183,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_invariants.csv,current_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/showcase/showcase_summary.csv,read_csv,PASS,0,rows=13 cols=19
results/v6/showcase/showcase_summary.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/showcase/showcase_summary.csv,allowed_missing_cells,INFO,21,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_summary.csv,objective_drift_median:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary.csv,diffusion_median:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary.csv,psd_valid_median:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/showcase/showcase_summary_raw.csv,read_csv,PASS,0,rows=130 cols=23
results/v6/showcase/showcase_summary_raw.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/showcase/showcase_summary_raw.csv,allowed_missing_cells,INFO,210,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/showcase/showcase_summary_raw.csv,objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/showcase/showcase_summary_raw.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/showcase/showcase_summary_raw.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/showcase/showcase_summary_raw.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/system_index.csv,read_csv,PASS,0,rows=29 cols=21
results/v6/system_index.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/system_index.csv,allowed_missing_cells,INFO,20,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/system_index.csv,drift_l2_mu:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/system_index.csv,tensor_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/system_index.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/system_index.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/v6_2_extra_coefficients.csv,read_csv,PASS,0,rows=700 cols=21
results/v6/v6_2_extra_coefficients.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/v6_2_extra_coefficients.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/v6_2_extra_coefficients_raw.csv,read_csv,PASS,0,rows=7000 cols=15
results/v6/v6_2_extra_coefficients_raw.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/v6_2_extra_coefficients_raw.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/v6_2_extra_coefficients_raw.csv,rel_error:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary.csv,read_csv,PASS,0,rows=16 cols=21
results/v6/v6_2_extra_summary.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/v6_2_extra_summary.csv,allowed_missing_cells,INFO,55,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/v6_2_extra_summary.csv,objective_drift_median:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary.csv,diffusion_median:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary.csv,psd_valid_median:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/v6_2_extra_summary_raw.csv,read_csv,PASS,0,rows=160 cols=26
results/v6/v6_2_extra_summary_raw.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/v6_2_extra_summary_raw.csv,allowed_missing_cells,INFO,710,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/v6_2_extra_summary_raw.csv,objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/v6_2_extra_summary_raw.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/v6_2_extra_summary_raw.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/v6_2_extra_summary_raw.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/v6_2_run_log.csv,read_csv,PASS,0,rows=1 cols=9
results/v6/v6_2_run_log.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/v6_2_run_log.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
