source_artifact,tag,experiment,system,rho_true,seed,run,dt,R,n_steps_per_trajectory,diffusion_rel_l2,a12_rel_l2,b1_rel_l2,b2_rel_l2,rho_tensor_mean,rho_tensor_median,rho_tensor_iqr,rho_tensor_psd_median,rho_parametric_hat,kappa_hat,theta_hat,xi_hat,rho_tensor_abs_error,rho_sign_correct,n_rho_points
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.5,2123,29,0.003968253968253968,4,3000,0.28863621356170704,0.24836220701552125,19.388503245579848,4.421635592109716,-0.5459175360389696,-0.5528628538609295,0.08433774364497415,-0.5528056723859277,-0.46352719249054425,-2.91218969588928,-0.002805975125791495,0.24919713173855915,0.05286285386092948,True,279
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1065,0,0.003968253968253968,4,3000,0.06449527740111775,0.008615273056953313,1.0,1.0,-0.6467469111046582,-0.6709932020900617,0.02415033142426537,-0.6709932020900616,-0.6589079543078311,-0.0,,0.29553343848928265,0.020993202090061724,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1102,1,0.003968253968253968,4,3000,0.03592042829609225,0.09754369309855528,20.88086616231284,1.0,-0.6969942021813793,-0.6610395513743849,0.07242178689260492,-0.6610395513743849,-0.4788466299869366,-0.0,,0.279156436260639,0.011039551374384837,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1139,2,0.003968253968253968,4,3000,0.12479768982918316,0.019579899480758042,1.0,1.0,-0.6422758255089305,-0.6563147532680741,0.03820590966585957,-0.656314753268074,-0.7466937181857067,-0.0,,0.2522326826304462,0.006314753268074069,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1176,3,0.003968253968253968,4,3000,0.02387064432186933,0.07023459898193976,1.0,1.0,-0.642757656383089,-0.6179643569657495,0.02138672286683385,-0.6179643569657495,-0.5975681763921395,-0.0,,0.2970988468707699,0.03203564303425055,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1213,4,0.003968253968253968,4,3000,0.03640272241146588,0.06834306633750198,1.0,0.4316744508332869,-0.6686062360635247,-0.6355866468543206,0.01576397924113493,-0.6355866468543205,-0.5467384069887372,1.0948047571371406,0.03673548318257947,0.3179267123597008,0.014413353145679375,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1250,5,0.003968253968253968,4,3000,0.16264684346880504,0.20645536902397457,1.0,0.4531650484183226,-0.6116555685850855,-0.6268774676702551,0.08737624629296037,-0.6265346722035303,-0.37410943372985667,-0.7324873756492454,-0.03960348075585206,0.2725066777581342,0.023122532329744927,True,288
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1287,6,0.003968253968253968,4,3000,0.1835545237545224,0.09368377120291546,1.0,0.8996678470073036,-0.6531380436287669,-0.6519724471126026,0.01551221107345424,-0.6519724471126025,-0.5349676812008582,1.5233604578562523,0.047097459923351036,0.2927151882451617,0.001972447112602582,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1324,7,0.003968253968253968,4,3000,0.3278262384976188,0.1851706669611544,1.0,1.0,-0.636990969626587,-0.6313259681478642,0.04085349270628824,-0.6313812328019632,-0.38244988425354287,-0.0,,0.2264072273534056,0.018674031852135786,True,286
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1361,8,0.003968253968253968,4,3000,0.020424880048913036,0.008611757335659337,1.0,0.2916962490410261,-0.6681046687447364,-0.6471128196875715,0.037349344758786485,-0.6474227111005848,-0.6808302142366639,2.551510412439868,0.039062095963395306,0.28162836032776734,0.0028871803124285167,True,285
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1398,9,0.003968253968253968,4,3000,0.11442051185749078,0.20072860490491565,1.0,1.0,-0.6458199122810314,-0.6961697586075815,0.034140634474455034,-0.6950961651925398,-0.7197729135626244,-0.0,,0.30025024786425364,0.046169758607581435,True,287
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1435,10,0.003968253968253968,4,3000,0.06453367112063,0.1605143038770741,1.0,0.7010044234109568,-0.7268087508780467,-0.6755360455641163,0.09070528329958538,-0.6755360455641164,-0.44219230760961714,0.7602563943237637,0.056378593652389,0.3040461532828781,0.02553604556411626,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1472,11,0.003968253968253968,4,3000,0.17079299167392528,0.03893686052188017,1.0,1.0,-0.620176100941672,-0.6629802468677835,0.06667803978532716,-0.6630617745143069,-0.7142954885811391,-0.0,,0.2899279819133056,0.01298024686778343,True,287
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1509,12,0.003968253968253968,4,3000,0.06918645079059549,0.06735936933521228,1.0,0.3827991803801278,-0.6455978729703482,-0.6515494559896375,0.00786077238285443,-0.6515494559896375,-0.6238273639341726,1.2224915879438458,0.039203176825661254,0.2830855076501448,0.001549455989637516,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1546,13,0.003968253968253968,4,3000,0.01082120829878315,0.03500118519982008,1.0,0.28012062221636813,-0.6525350010446903,-0.6474620060320548,0.004172393864404933,-0.6474620060320547,-0.6449096211174122,0.9226853012897727,0.05482326130688657,0.2874488792004497,0.0025379939679451846,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1583,14,0.003968253968253968,4,3000,0.0650394265388417,0.006505518595182734,9.265649509425455,0.2807549745520935,-0.6653667358285387,-0.6436725843026103,0.004057077741078108,-0.6436725843026103,-0.6093676931755363,2.2504415225234298,0.03831368640597288,0.3175197983965723,0.0063274156973897044,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1620,15,0.003968253968253968,4,3000,0.016997210990639017,0.029472419554238564,3.0546382473957387,0.2822824998007646,-0.6579734496517513,-0.6468378193174833,0.00883601168859982,-0.6468378193174833,-0.6359744216870946,1.439133330205781,0.0327646875684031,0.2942190827088253,0.0031621806825167242,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1657,16,0.003968253968253968,4,3000,0.03633822254994588,0.06479011592054379,1.0,1.5820160375138153,-0.6592832017155396,-0.6115932908330919,0.03290993489283345,-0.6115932908330918,-0.6013293123742721,1.4622758170351826,0.04275210369650546,0.2964104302110948,0.03840670916690814,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1694,17,0.003968253968253968,4,3000,0.09751852004106586,0.3116352128358711,1.0,1.0,-0.6763627053139478,-0.6400884583454706,0.06924225876319268,-0.6392163782325093,-0.5089422030489918,-0.0,,0.21410347318331216,0.009911541654529454,True,273
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1731,18,0.003968253968253968,4,3000,0.1031035908737053,0.17985945433112366,1.0,1.196480463494065,-0.6365482168056826,-0.6216185457322266,0.09687946047883966,-0.621573304242408,-0.7255432484929074,1.71460528131888,0.03879928913719238,0.28418285510835184,0.028381454267773387,True,283
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1768,19,0.003968253968253968,4,3000,0.04531026674999821,0.11882927603654564,1.0,1.0,-0.6808704771900802,-0.6759961314804308,0.06844533987947488,-0.6765566900153774,-0.6291434907239826,-0.0,,0.26008556347680944,0.025996131480430784,True,286
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1805,20,0.003968253968253968,4,3000,0.02523373143900885,0.08207071123397669,35.32020100214174,6.9886815791156325,-0.6518571516566529,-0.6344600908059692,0.06470102317925985,-0.6397555647901431,-0.4406484833571017,1.3844248490956392,0.041008119966471177,0.3189518265409834,0.01553990919403081,True,272
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1842,21,0.003968253968253968,4,3000,0.1097274078386665,0.0998557023825328,1.0,0.9304501043069722,-0.6486381579496431,-0.6398632573810682,0.03824763273433518,-0.6389231949299496,-0.7239626498120494,-8.509376623822007e-05,-450.1202126938718,0.30977848540378117,0.010136742618931827,True,284
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1879,22,0.003968253968253968,4,3000,0.1624380398366491,0.19978655951125202,1.0,0.5217129047472558,-0.577054102824993,-0.6593087521025331,0.08100718031050314,-0.6578928271519016,-0.8426539443509312,3.5813606997589726,0.03387180334866575,0.33998679318287106,0.009308752102533124,True,284
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1916,23,0.003968253968253968,4,3000,0.10113039691703957,0.12909409948716433,9.645388476541656,1.0,-0.6419763911676688,-0.631998241627904,0.03373331643964905,-0.6321014953753326,-0.6470037559913502,-0.0,,0.2835787275545809,0.018001758372096055,True,285
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1953,24,0.003968253968253968,4,3000,0.2967530028230701,0.8089327931400979,1.0,1.0,-0.5750813721586567,-0.6230127853924496,0.38223391406041807,-0.6204327239184938,-0.5737042357429822,-0.0,,0.3040102150380318,0.02698721460755038,True,273
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1990,25,0.003968253968253968,4,3000,0.003873211709110865,0.006107613807975921,13.243542548571838,0.7617537817075151,-0.6571564534341895,-0.6546401563228293,0.002447053090030349,-0.6546401563228295,-0.6514995428928562,2.370663116260264,0.04510751533677948,0.2969474796156818,0.004640156322829325,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,2027,26,0.003968253968253968,4,3000,0.12539623028672733,0.004688574747765397,12.423198894730632,1.0,-0.6527875346710256,-0.6409448633657109,0.03645742946141772,-0.6412718291785114,-0.6929655148816847,-0.0,,0.2832976995837679,0.00905513663428914,True,286
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,2064,27,0.003968253968253968,4,3000,0.3700846686111838,0.7053034608786302,1.0,6.303877227941407,-0.5959857613861338,-0.3197273046209377,0.3475195075756651,-0.3253270378857835,0.0,2.3212961921868898,0.05288146194040775,0.3072414506321768,0.33027269537906234,True,284
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,2101,28,0.003968253968253968,4,3000,0.04452658398060412,0.05060304814300741,1.0,0.29200577020230367,-0.6473094943852475,-0.6344118352886513,0.010082595073950484,-0.6344118352886513,-0.6070055029784724,1.3676991223107229,0.03609464948440207,0.30132633082677196,0.015588164711348718,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,2138,29,0.003968253968253968,4,3000,0.02742411927873669,0.06299810918852007,1.0,1.0,-0.6516984913150652,-0.6351271195038337,0.0199868375993022,-0.6351271195038335,-0.6059314014480467,-0.0,,0.2894924798968481,0.014872880496166307,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1085,0,0.003968253968253968,4,3000,0.007583536899979143,0.018101418617568907,1.0,0.5464393989415428,-0.8430613918313768,-0.8500541896183627,0.00796953636298936,-0.8500541896183627,-0.8547386636515178,2.953179307505288,0.036893648809205176,0.30847119833089254,5.418961836267666e-05,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1122,1,0.003968253968253968,4,3000,0.06304094516398162,0.09600994777301278,39.61507941697474,4.114581050615222,-0.8723242807954641,-0.8548637528506241,0.05438942736908059,-0.8548637528506241,-0.7775074561019869,-4.0488984103543135,0.006411854954415994,0.2835666089848661,0.004863752850624126,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1159,2,0.003968253968253968,4,3000,0.03184599324791879,0.09078270898760109,1.0,1.199857730407868,-0.857836235265698,-0.8163005990251802,0.03913451810096924,-0.8163005990251802,-0.7786922316567791,-1.4212555566625598,-0.007356711762716204,0.2813341390173632,0.033699400974819826,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1196,3,0.003968253968253968,4,3000,0.09296606447406898,0.10438006587529233,5.682989884136894,0.6999374631009377,-0.8088385553609331,-0.8449961385977328,0.01905358840736071,-0.844964582751649,-0.8232080838628641,-1.0770089710875401,-0.011194082648586557,0.2922005315537332,0.005003861402267162,True,288
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1233,4,0.003968253968253968,4,3000,0.08510726120930645,0.057829822412703506,1.0,0.13746062916222193,-0.8546049152606031,-0.8373747979727875,0.01529327471307318,-0.8373747979727874,-0.7651643618692349,1.345462958369287,0.049294948888856584,0.3025418697054259,0.012625202027212512,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1270,5,0.003968253968253968,4,3000,0.07143692838924584,0.05075122321265307,1.0,0.11580879844207717,-0.8935560344074137,-0.837527983856635,0.020287449181592532,-0.837527983856635,-0.796182000594131,1.7717881432692673,0.0401616474128851,0.29853374900642565,0.012472016143365017,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1307,6,0.003968253968253968,4,3000,0.06787772854835535,0.02664551132372645,1.0,0.6432055839320078,-0.8311566919658914,-0.8509850479381572,0.039008217619523666,-0.8509850479381571,-0.9626721262989771,1.5056777175981186,0.05317921101206696,0.2549276340918981,0.0009850479381572352,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1344,7,0.003968253968253968,4,3000,0.11363619236760437,0.12309183079668408,1.0,1.0,-0.8510606167728385,-0.816445750813802,0.0429876154153197,-0.8164457508138018,-0.7051840833012224,-0.0,,0.29228680227870046,0.03355424918619798,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1381,8,0.003968253968253968,4,3000,0.03011262540949827,0.03316272033274847,36.8312952973136,2.1208498324489153,-0.8538149164793477,-0.8499494602047183,0.0026398232317725867,-0.8499494602047183,-0.8327406614502098,0.35213223045450226,0.23629328333520158,0.2923355491834908,5.053979528168995e-05,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1418,9,0.003968253968253968,4,3000,0.018716939046779495,0.023082409268469273,1.0,0.4561332864474205,-0.8552339144139932,-0.8530871310909038,0.0011652840095304207,-0.853087131090904,-0.8394058916954233,2.2245298748003806,0.03618290387952907,0.3078869681680646,0.0030871310909038607,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1455,10,0.003968253968253968,4,3000,0.036612304457431466,0.013576858264596163,1.0,1.0,-0.8506266682053171,-0.8588221622532093,0.010930057574692564,-0.8588221622532092,-0.8417660343523223,-0.0,,0.30754049863822863,0.00882216225320931,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1492,11,0.003968253968253968,4,3000,0.11588568170740678,0.19973142077823303,17.295570198381625,1.9571448459525056,-0.7842694692910089,-0.8702473629943919,0.1862145509909756,-0.870247362994392,-1.236491840386166,3.421773034224506,0.03147724665682256,0.27788183635206154,0.020247362994391893,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1529,12,0.003968253968253968,4,3000,0.19869623091152944,0.3039844941122152,2.7468412556369635,0.3341049190015939,-0.7384538126907406,-0.8462423007752475,0.06684542129777227,-0.8458638427383182,-0.8077558710613995,2.6829794508867577,0.03655698768354493,0.2221853764423947,0.003757699224752442,True,287
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1566,13,0.003968253968253968,4,3000,0.10928860606128361,0.10685786492913744,1.0,1.0,-0.8536150820117573,-0.847760508899811,0.019182002381290197,-0.8477605088998109,-0.5722801710252079,-0.0,,0.23402520637028817,0.0022394911001889506,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1603,14,0.003968253968253968,4,3000,0.036282208914824754,0.07146704263293117,1.0,1.7897325340554935,-0.8454783322604166,-0.8406236621829657,0.004122056098449622,-0.8406236621829658,-0.8277660571940265,2.4268041866618106,0.035547900132940125,0.28149134089775146,0.009376337817034286,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1640,15,0.003968253968253968,4,3000,0.03274626591086021,0.051865093616318844,4.8890357615464675,0.30263846323448884,-0.8116430054379683,-0.8723527372662782,0.07110964180558899,-0.8723527372662782,-1.0771156829168929,1.406333438192807,0.04066405066579849,0.29050693626184015,0.022352737266278178,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1677,16,0.003968253968253968,4,3000,0.20485370030922498,0.23135098124787956,1.0,1.0,-0.8585382004510591,-0.8811452585119515,0.02734168200836662,-0.8785817187970566,-1.00671782933981,-0.0,,0.33743446586689424,0.03114525851195149,True,272
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1714,17,0.003968253968253968,4,3000,0.012955939713071971,0.006753009929376195,1.0,0.8098741410939508,-0.8457569825813476,-0.8455672464056116,0.00014713943526545314,-0.8455672464056116,-0.8546317502152749,1.611598523799962,0.03182208842262423,0.3022804443489334,0.004432753594388328,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1751,18,0.003968253968253968,4,3000,0.039100657369198495,0.04110498619571773,1.0,0.19581969502566632,-0.8575251637444714,-0.8486220881006131,0.011047034722164173,-0.848622088100613,-0.810370847739772,2.4188579868613513,0.04100320414370729,0.29157115486663915,0.0013779118993868522,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1788,19,0.003968253968253968,4,3000,0.1305446566139116,0.1629101696194095,1.0,1.0,-0.7893115173908033,-0.8588219935538436,0.037404860848284316,-0.8588219935538437,-1.0303435517478905,-0.0,,0.2429910845396512,0.00882199355384361,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1825,20,0.003968253968253968,4,3000,0.037359886750968956,0.028293896977818374,1.0,1.0,-0.8452360273111211,-0.8432555023416513,0.0013987132798460866,-0.8432555023416514,-0.8203594911579022,-0.0,,0.29998446233399967,0.006744497658348725,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1862,21,0.003968253968253968,4,3000,0.03158851068998282,0.08223661892741885,1.0,1.8668527935333816,-0.8518109418305221,-0.84240967211633,0.008622173152014412,-0.8424096721163299,-0.8276564717655371,0.5577467439500654,0.1327367363562267,0.268440734787125,0.007590327883669978,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1899,22,0.003968253968253968,4,3000,0.14611454538489857,0.16014142576293336,1.0,1.0,-0.8563880523675316,-0.8499147162125364,0.03534847594846169,-0.8499147162125364,-0.4629652939439458,-0.0,,0.23233220965815157,8.528378746353038e-05,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1936,23,0.003968253968253968,4,3000,0.007828816894049543,0.018397406652583475,3.8685435807353774,0.639266539483649,-0.8526956758217556,-0.847773624967736,0.005454575767888548,-0.847773624967736,-0.8393484161171021,-0.26242491808361823,-0.20242544921465744,0.2935237834708922,0.002226375032263972,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,1973,24,0.003968253968253968,4,3000,0.11635410421118758,0.15036370700956955,12.457487501836907,0.8657322187354423,-0.839210334146044,-0.8300700077416509,0.07678606093799889,-0.8291773978101348,-0.7927469219799592,-1.295949386754337,-0.00036621360958424126,0.2817513846856778,0.019929992258349127,True,284
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,2010,25,0.003968253968253968,4,3000,0.052037859868911296,0.12037891060401763,1.0,0.7675467331890805,-0.8473046428309238,-0.8334429348095918,0.04453925159777017,-0.8333906323670038,-0.8275041435576629,0.6624744075189226,0.01960793100571965,0.2925650841156078,0.016557065190408227,True,284
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,2047,26,0.003968253968253968,4,3000,0.03243295024490548,0.018854555138740268,1.0,0.3806088652064212,-0.8443149429356879,-0.8476297662758259,0.0033437905827382597,-0.8476297662758259,-0.8724533245360332,1.9401036861076468,0.04495339395801483,0.3018484992726526,0.002370233724174109,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,2084,27,0.003968253968253968,4,3000,0.10240300382393093,0.14279637739718357,1.0,3.584992554238502,-0.8532714504900915,-0.8530545833284255,0.06494760408404965,-0.8531355959926596,-0.8545399133820146,-1.7851689887346822,-0.025819125537595394,0.20506834538908997,0.003054583328425564,True,288
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,2121,28,0.003968253968253968,4,3000,0.05156862420386848,0.09045653163186523,4.999219650852997,0.48518996507818457,-0.8145741714599767,-0.8500155620671377,0.02324527869036752,-0.8500155620671378,-1.0188513682384674,2.9239861800298996,0.031699145591013604,0.3444559001236373,1.55620671377088e-05,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.85,2158,29,0.003968253968253968,4,3000,0.006511599547417472,0.00196097732761881,1.0,0.26844481402577564,-0.8501628348432384,-0.8566000798282112,0.006529785547528144,-0.8566000798282114,-0.8638116411836796,0.8257606977194589,0.05637273906595946,0.2947606809551225,0.006600079828211203,True,289
