system,seed,stat,true_value,recovered_value,abs_error
gradient_potential,9103,var_y,0.1756585125321981,0.11181134807828759,0.06384716445391052
gradient_potential,9103,cov_xy,-0.014665921181224966,-0.05576696004113882,0.041101038859913855
gradient_potential,9103,acf_y_lag1,0.9854781966013905,0.9786056942830008,0.0068725023183896505
gradient_potential,9103,crosscorr_lag1,-0.03999211226035531,-0.4059073301134781,0.3659152178531228
nongradient_circulation,9103,mean_x,-0.046812078724150524,0.47445099791824996,0.5212630766424005
nongradient_circulation,9103,var_x,0.809321927304015,0.5367394898034688,0.2725824375005462
nongradient_circulation,9103,acf_x_lag1,0.9963057182206413,0.9954006980929188,0.0009050201277225334
nongradient_circulation,9103,mean_y,-0.042001115601674986,-0.19364218727247115,0.15164107167079616
nongradient_circulation,9103,var_y,0.18355789191546434,0.13100240840495536,0.05255548351050898
nongradient_circulation,9103,cov_xy,-0.007895751535291927,0.06150972327660053,0.06940547481189245
nongradient_circulation,9103,acf_y_lag1,0.98617342651169,0.9813720205237567,0.004801405987933327
nongradient_circulation,9103,crosscorr_lag1,-0.013659812832837417,0.23702938820433392,0.25068920103717135
diag_multiplicative,9103,mean_x,-0.05804850392837109,-0.5387773296454967,0.48072882571712566
diag_multiplicative,9103,var_x,0.2541201820491413,0.18046283955966877,0.0736573424894725
diag_multiplicative,9103,acf_x_lag1,0.988694175614205,0.9812308144720341,0.007463361142170943
diag_multiplicative,9103,mean_y,-0.008705753059400077,0.2003956192859906,0.20910137234539067
diag_multiplicative,9103,var_y,0.21764692594430537,0.07634509656645927,0.1413018293778461
diag_multiplicative,9103,cov_xy,-0.012190540679719659,0.009209497527352452,0.021400038207072113
diag_multiplicative,9103,acf_y_lag1,0.9891021903008074,0.9658050337088459,0.02329715659196152
diag_multiplicative,9103,crosscorr_lag1,-0.05203909841821014,0.08834193385755303,0.14038103227576315
nondiag_cholesky,9103,mean_x,0.03845986913057011,0.3439343791231624,0.3054745099925923
nondiag_cholesky,9103,var_x,0.12328760010888186,0.06940636218949604,0.053881237919385816
nondiag_cholesky,9103,acf_x_lag1,0.9888492021155653,0.9809380058397437,0.007911196275821597
nondiag_cholesky,9103,mean_y,0.005987791201357812,-0.14653886059026214,0.15252665179161995
nondiag_cholesky,9103,var_y,0.08002702342445821,0.0301795873956925,0.04984743602876571
nondiag_cholesky,9103,cov_xy,-0.0025725607800087535,-0.0018108284771571714,0.0007617323028515821
nondiag_cholesky,9103,acf_y_lag1,0.9890419249911989,0.9684011849981603,0.020640739993038615
nondiag_cholesky,9103,crosscorr_lag1,-0.025926170469332686,-0.02972053379672488,0.003794363327392195
heston_logsv,9103,mean_x,0.15315183992950102,0.30414395411139356,0.15099211418189254
heston_logsv,9103,var_x,0.19475925058510665,0.018100038564792968,0.17665921202031368
heston_logsv,9103,acf_x_lag1,0.9991802174622695,0.9983005280668388,0.000879689395430705
heston_logsv,9103,mean_y,0.036630595841639566,0.01640382120494748,0.020226774636692084
heston_logsv,9103,var_y,0.000693849101457963,9.974563320297187e-05,0.0005941034682549911
heston_logsv,9103,cov_xy,-0.00357748664182309,-0.0001812090895066065,0.0033962775523164834
heston_logsv,9103,acf_y_lag1,0.9904020805539264,0.9645905503641307,0.02581153018979576
heston_logsv,9103,crosscorr_lag1,-0.30533642887046664,-0.12129163321455247,0.18404479565591417
indep_ou,9104,mean_x,0.018846880113540555,-0.07418603539565817,0.09303291550919873
indep_ou,9104,var_x,0.43288689388531176,0.364036585001337,0.06885030888397475
indep_ou,9104,acf_x_lag1,0.9883580834228426,0.987549555447751,0.0008085279750915664
indep_ou,9104,mean_y,0.01912810966352694,0.12626998276266457,0.10714187309913764
indep_ou,9104,var_y,0.11346937457181147,0.1069133554724743,0.006556019099337174
indep_ou,9104,cov_xy,-0.0008331886331714594,0.02421483894394221,0.02504802757711367
indep_ou,9104,acf_y_lag1,0.978085636043999,0.9772312953903175,0.0008543406536815068
indep_ou,9104,crosscorr_lag1,-0.002380796654914378,0.12038203817926423,0.1227628348341786
correlated_ou,9104,mean_x,-0.033935262815577315,-0.028293504332354804,0.005641758483222511
correlated_ou,9104,var_x,0.42143927025502165,0.40621530263322797,0.015223967621793677
correlated_ou,9104,acf_x_lag1,0.9880301887400632,0.9892522529838544,0.0012220642437912321
correlated_ou,9104,mean_y,-0.008212286352249042,-0.17097689858031018,0.16276461222806113
correlated_ou,9104,var_y,0.1972375461011899,0.14567930560357012,0.051558240497619784
correlated_ou,9104,cov_xy,-0.1666497315450455,-0.11850033809338296,0.04814939345166254
correlated_ou,9104,acf_y_lag1,0.9836633943343334,0.9783305545115493,0.005332839822784097
correlated_ou,9104,crosscorr_lag1,-0.5669425262294164,-0.47869854616656865,0.08824398006284778
coupled_ou,9104,mean_x,-0.00039289188510812647,0.0006677458636726014,0.0010606377487807279
coupled_ou,9104,var_x,0.5625629598736384,0.3417472764126351,0.22081568346100328
coupled_ou,9104,acf_x_lag1,0.9907809291732885,0.986246713849916,0.0045342153233725035
coupled_ou,9104,mean_y,0.049803829401949745,-0.2889654892214835,0.3387693186234333
coupled_ou,9104,var_y,0.5482902546512356,0.4244129664613895,0.12387728818984611
coupled_ou,9104,cov_xy,0.25015197002764655,0.11087295159157075,0.13927901843607582
coupled_ou,9104,acf_y_lag1,0.9906664636925228,0.9887069995697731,0.00195946412274961
coupled_ou,9104,crosscorr_lag1,0.45134320025651076,0.28853244041095993,0.16281075984555082
rotational_ou,9104,mean_x,-0.028094838279481026,0.12936908188639643,0.15746392016587746
rotational_ou,9104,var_x,0.48622352355257603,0.363788875255499,0.12243464829707701
rotational_ou,9104,acf_x_lag1,0.9892850563434947,0.9870819299207246,0.0022031264227700964
rotational_ou,9104,mean_y,-0.0015870542691810102,0.0024983269685294497,0.00408538123771046
rotational_ou,9104,var_y,0.49739313279474373,0.3570225595940922,0.14037057320065155
rotational_ou,9104,cov_xy,0.008130415657276588,0.004439500159949361,0.0036909154973272266
rotational_ou,9104,acf_y_lag1,0.9894747676058925,0.986300761794176,0.0031740058117164516
rotational_ou,9104,crosscorr_lag1,0.037605791462149436,0.03247070160885388,0.005135089853295555
spiral_sink_corr,9104,mean_x,-0.001791281326508093,0.16506257294726492,0.16685385427377303
spiral_sink_corr,9104,var_x,0.500922199101209,0.43109428690645324,0.06982791219475581
spiral_sink_corr,9104,acf_x_lag1,0.9896887104427438,0.9894508576753153,0.00023785276742849248
spiral_sink_corr,9104,mean_y,-0.0245470373406636,-0.12060259881147771,0.09605556147081411
spiral_sink_corr,9104,var_y,0.27556728159082516,0.22795853585989256,0.0476087457309326
spiral_sink_corr,9104,cov_xy,-0.034588967126478444,-0.010840741438980327,0.02374822568749812
spiral_sink_corr,9104,acf_y_lag1,0.9881611405916965,0.9859918298456536,0.002169310746042874
spiral_sink_corr,9104,crosscorr_lag1,-0.07080933513933184,-0.015031257588468313,0.055778077550863524
cir_pair,9103,mean_x,0.03938266533462817,0.051068735239925264,0.011686069905297095
cir_pair,9103,var_x,0.0008600770893445744,0.000528035190525887,0.0003320418988186874
cir_pair,9103,acf_x_lag1,0.99140392160062,0.9829644513897121,0.008439470210907851
cir_pair,9103,mean_y,0.036630595841639566,0.0175328483098402,0.019097747531799367
cir_pair,9103,var_y,0.000693849101457963,0.00011437491972767152,0.0005794741817302915
cir_pair,9103,cov_xy,-0.0004127526527216107,-0.0001560357487232783,0.0002567169039983324
cir_pair,9103,acf_y_lag1,0.9904020805539264,0.9712888753634537,0.01911320519047277
cir_pair,9103,crosscorr_lag1,-0.5296633929292913,-0.6133072001243557,0.08364380719506437
double_well_transverse,9104,mean_x,-0.16207466478819435,-0.7011978687312946,0.5391232039431003
double_well_transverse,9104,var_x,0.6683852264443353,0.15737476370394765,0.5110104627403876
double_well_transverse,9104,acf_x_lag1,0.995319359531604,0.9855502831213103,0.009769076410293676
double_well_transverse,9104,mean_y,-0.06663362185067204,-0.08871287562067715,0.02207925377000511
double_well_transverse,9104,var_y,0.2583766369676933,0.14868448325493178,0.10969215371276153
double_well_transverse,9104,cov_xy,0.1382561985284919,0.033835041278662235,0.10442115724982967
double_well_transverse,9104,acf_y_lag1,0.9903697164689451,0.9839115638172323,0.00645815265171279
double_well_transverse,9104,crosscorr_lag1,0.3355010061143132,0.2202851589794756,0.11521584713483762
heston_sv,9103,mean_x,128.0538372205848,202.7781908597839,74.72435363919911
heston_sv,9103,var_x,3147.8915685771467,2876.7430265039766,271.1485420731701
heston_sv,9103,acf_x_lag1,0.9988682287809371,0.9999801146121259,0.0011118858311888191
heston_sv,9103,mean_y,0.036630595841639566,-0.06591364512673319,0.10254424096837275
heston_sv,9103,var_y,0.000693849101457963,0.001896230172151733,0.00120238107069377
heston_sv,9103,cov_xy,-0.40402276271659227,0.0208018434585236,0.42482460617511586
heston_sv,9103,acf_y_lag1,0.9904020805539264,0.8834094427032082,0.10699263785071822
heston_sv,9103,crosscorr_lag1,-0.27119152640174754,0.017871816476968644,0.28906334287871616
gradient_potential,9104,mean_x,-0.3029577622658431,-0.6477125578113324,0.3447547955454893
gradient_potential,9104,var_x,0.6828734713139964,0.3796106162131738,0.3032628551008226
gradient_potential,9104,acf_x_lag1,0.9954159493595557,0.9939606534365286,0.0014552959230270668
gradient_potential,9104,mean_y,0.01605904098466782,-0.13230921610202084,0.14836825708668866
gradient_potential,9104,var_y,0.16224945146090294,0.13003505621025993,0.03221439525064301
gradient_potential,9104,cov_xy,-0.04076074511383105,0.015757809341343482,0.056518554455174536
gradient_potential,9104,acf_y_lag1,0.9847048503931802,0.9812677812543369,0.0034370691388433405
gradient_potential,9104,crosscorr_lag1,-0.1235156700066915,0.07034527965607522,0.19386094966276674
nongradient_circulation,9104,mean_x,-0.2771309217421477,-0.8576464470171652,0.5805155252750175
nongradient_circulation,9104,var_x,0.6554796180616564,0.1387008922274841,0.5167787258341723
nongradient_circulation,9104,acf_x_lag1,0.9951430047215147,0.9833489880870667,0.011794016634448012
nongradient_circulation,9104,mean_y,-0.00866293476453447,0.07014243708509843,0.0788053718496329
nongradient_circulation,9104,var_y,0.16097631336262982,0.14755633566421109,0.013419977698418739
nongradient_circulation,9104,cov_xy,-0.0158504908009534,-0.003913547839586767,0.011936942961366631
nongradient_circulation,9104,acf_y_lag1,0.9846035825214716,0.9836694192686383,0.0009341632528333532
nongradient_circulation,9104,crosscorr_lag1,-0.04273895319875358,-0.014080146570464929,0.028658806628288652
diag_multiplicative,9104,mean_x,0.014127884780317275,-0.08543910073687151,0.09956698551718879
diag_multiplicative,9104,var_x,0.23724555028182112,0.2117754071733673,0.02547014310845383
diag_multiplicative,9104,acf_x_lag1,0.9883338730929823,0.9866247038446461,0.0017091692483361953
diag_multiplicative,9104,mean_y,0.0337051278514985,0.2580741713965268,0.2243690435450283
diag_multiplicative,9104,var_y,0.196602979650734,0.20745633736331806,0.010853357712584055
diag_multiplicative,9104,cov_xy,-0.009692673521745685,0.04662900679422751,0.0563216803159732
diag_multiplicative,9104,acf_y_lag1,0.9880144429495741,0.9878309215883575,0.00018352136121657647
diag_multiplicative,9104,crosscorr_lag1,-0.04332295026896588,0.21975320527303008,0.263076155541996
nondiag_cholesky,9104,mean_x,-0.013726242516269109,0.033244763506545566,0.046971006022814676
nondiag_cholesky,9104,var_x,0.1159077944336043,0.11400008233528011,0.001907712098324188
nondiag_cholesky,9104,acf_x_lag1,0.9885508768245469,0.9886402612942309,8.938446968398406e-05
nondiag_cholesky,9104,mean_y,-0.023818815642827954,-0.1569348495992349,0.13311603395640695
nondiag_cholesky,9104,var_y,0.07410658475743305,0.06950920075237917,0.004597384005053884
nondiag_cholesky,9104,cov_xy,-0.006833070692547432,0.02462618540784345,0.03145925610039088
nondiag_cholesky,9104,acf_y_lag1,0.988092183622251,0.9871803306538044,0.000911852968446647
nondiag_cholesky,9104,crosscorr_lag1,-0.07232998540200543,0.2736749530801612,0.3460049384821666
heston_logsv,9104,mean_x,0.24149920812949363,0.09432708823468443,0.14717211989480922
heston_logsv,9104,var_x,0.20713047448939212,0.007507352198847243,0.19962312229054488
heston_logsv,9104,acf_x_lag1,0.9991182204806516,0.9943752943551752,0.004742926125476332
heston_logsv,9104,mean_y,0.03895023873439846,0.024536729430657767,0.01441350930374069
heston_logsv,9104,var_y,0.0007684695428643175,0.00024955246779925934,0.0005189170750650582
heston_logsv,9104,cov_xy,-0.003938983019277321,-0.0008032352452713615,0.0031357477740059595
heston_logsv,9104,acf_y_lag1,0.9906274592735503,0.9800162807408823,0.01061117853266802
heston_logsv,9104,crosscorr_lag1,-0.30986087264248874,-0.5796372878482271,0.26977641520573836
indep_ou,9105,mean_x,-0.09468414950511,-0.6471494318237101,0.5524652823186
indep_ou,9105,var_x,0.4682822554264691,0.5505276376386073,0.08224538221213823
indep_ou,9105,acf_x_lag1,0.989019440938729,0.9916285549609548,0.0026091140222258558
indep_ou,9105,mean_y,0.009520312523294591,-0.13956342743491273,0.14908373995820734
indep_ou,9105,var_y,0.1137242574731164,0.09044149148467695,0.023282765988439452
indep_ou,9105,cov_xy,0.0011509385341415758,-0.03033360569787823,0.03148454423201981
indep_ou,9105,acf_y_lag1,0.9782074997359228,0.9753145800668552,0.002892919669067573
indep_ou,9105,crosscorr_lag1,0.005358632817822882,-0.13836579654443656,0.14372442936225946
correlated_ou,9105,mean_x,0.08265509546767079,-0.6018908228094119,0.6845459182770827
correlated_ou,9105,var_x,0.47330299978450285,0.4905057423866758,0.01720274260217297
correlated_ou,9105,acf_x_lag1,0.989099809602001,0.99064947999951,0.0015496703975090842
correlated_ou,9105,mean_y,-0.04923477318704144,-0.01401724511553156,0.03521752807150988
correlated_ou,9105,var_y,0.194811168230346,0.1705288493919131,0.024282318838432904
correlated_ou,9105,cov_xy,-0.1804896126539892,-0.201250577210601,0.020760964556611805
correlated_ou,9105,acf_y_lag1,0.9832515498905837,0.9825252119880846,0.0007263379024990968
correlated_ou,9105,crosscorr_lag1,-0.5847711152504826,-0.6854646188500226,0.10069350359953999
coupled_ou,9105,mean_x,-0.14613803693054342,0.6870074635747063,0.8331455005052497
coupled_ou,9105,var_x,0.620364817381422,0.2953496788051476,0.3250151385762744
coupled_ou,9105,acf_x_lag1,0.9916183897647963,0.9851777236339743,0.006440666130822059
coupled_ou,9105,mean_y,-0.12198753713447584,0.9190449961950379,1.0410325333295136
coupled_ou,9105,var_y,0.6219156785177344,0.5132696159019631,0.10864606261577137
coupled_ou,9105,cov_xy,0.31482061295923797,-0.06584178647377582,0.3806623994330138
coupled_ou,9105,acf_y_lag1,0.9915959120633024,0.9908215715618294,0.0007743405014730698
coupled_ou,9105,crosscorr_lag1,0.5066935253097666,-0.1684065783687671,0.6751001036785338
rotational_ou,9105,mean_x,-0.0023150132703705162,-0.1273786492236257,0.1250636359532552
rotational_ou,9105,var_x,0.4413373254025934,0.6970587899476397,0.2557214645450463
rotational_ou,9105,acf_x_lag1,0.9881086623403339,0.9935078422736267,0.005399179933292753
rotational_ou,9105,mean_y,-0.04281153290873824,0.23765443986404727,0.2804659727727855
rotational_ou,9105,var_y,0.4208949865926095,0.5489970160149154,0.12810202942230586
rotational_ou,9105,cov_xy,-0.01169055433045104,0.017670654522204298,0.02936120885265534
rotational_ou,9105,acf_y_lag1,0.9877668776327608,0.9913069957638954,0.0035401181311345287
rotational_ou,9105,crosscorr_lag1,-0.007088861794448956,0.05049581077943577,0.05758467257388472
spiral_sink_corr,9105,mean_x,0.05586239671576729,-0.19304980920611678,0.24891220592188407
spiral_sink_corr,9105,var_x,0.4643935947178396,0.5400590102669188,0.07566541554907924
spiral_sink_corr,9105,acf_x_lag1,0.9888998927660181,0.9915911893464371,0.0026912965804190003
spiral_sink_corr,9105,mean_y,0.01076485827375254,-0.2823001343211722,0.29306499259492474
spiral_sink_corr,9105,var_y,0.2591815588805936,0.17697939836473398,0.0822021605158596
spiral_sink_corr,9105,cov_xy,-0.0067629913057587225,-0.02915521709149298,0.022392225785734257
spiral_sink_corr,9105,acf_y_lag1,0.9871784377424906,0.983230778225209,0.003947659517281599
spiral_sink_corr,9105,crosscorr_lag1,0.0017445519440756649,-0.0714223731529339,0.07316692509700956
cir_pair,9104,mean_x,0.04095848620106971,0.03906680356069755,0.0018916826403721637
cir_pair,9104,var_x,0.0008984176387740773,0.0010466903222391686,0.00014827268346509124
cir_pair,9104,acf_x_lag1,0.9915300364247717,0.9934853119181313,0.0019552754933596095
cir_pair,9104,mean_y,0.03895023873439846,0.03277580248024443,0.00617443625415403
cir_pair,9104,var_y,0.0007684695428643175,0.0004552480387844602,0.00031322150407985737
cir_pair,9104,cov_xy,-0.0004703260696808882,-0.0003608739429132912,0.00010945212676759702
cir_pair,9104,acf_y_lag1,0.9906274592735503,0.9856737334838143,0.004953725789736074
cir_pair,9104,crosscorr_lag1,-0.5615522620222791,-0.5203854895960808,0.04116677242619837
double_well_transverse,9105,mean_x,-0.04692447730252833,-0.2563569248567613,0.209432447554233
double_well_transverse,9105,var_x,0.7333159032196894,0.9186342503275653,0.18531834710787587
double_well_transverse,9105,acf_x_lag1,0.9956777191416692,0.9974626795105646,0.0017849603688953053
double_well_transverse,9105,mean_y,-0.0979761425393407,-0.4983250972343459,0.4003489546950052
double_well_transverse,9105,var_y,0.31780740844477134,0.21717925455567355,0.1006281538890978
double_well_transverse,9105,cov_xy,0.1866003978735857,0.25636487473697134,0.06976447686338563
double_well_transverse,9105,acf_y_lag1,0.9918584313588295,0.9899604899613773,0.0018979413974521409
double_well_transverse,9105,crosscorr_lag1,0.38977536183146594,0.5783515858079986,0.18857622397653268
heston_sv,9104,mean_x,141.1638287883051,106.83604245172462,34.32778633658047
heston_sv,9104,var_x,5170.7297381263315,34.828694663805685,5135.901043462526
heston_sv,9104,acf_x_lag1,0.9987302460768895,0.998778378452221,4.8132375331411126e-05
heston_sv,9104,mean_y,0.03895023873439846,-0.05488742536616563,0.09383766410056409
heston_sv,9104,var_y,0.0007684695428643175,0.002291999557838752,0.0015235300149744344
heston_sv,9104,cov_xy,-0.534845593522801,-0.08715365848042418,0.44769193504237687
heston_sv,9104,acf_y_lag1,0.9906274592735503,0.881516600011948,0.10911085926160236
heston_sv,9104,crosscorr_lag1,-0.26633201580729965,-0.3047729709575346,0.038440955150234934
gradient_potential,9105,mean_x,-0.37520923172319237,0.08368242930593776,0.45889166102913015
gradient_potential,9105,var_x,0.6711342182050842,0.7511349082744166,0.08000069006933241
gradient_potential,9105,acf_x_lag1,0.9953504653210392,0.997072599331923,0.0017221340108838357
gradient_potential,9105,mean_y,-0.05279982134558921,0.287308502953501,0.3401083242990902
gradient_potential,9105,var_y,0.16636958921511616,0.24187603633044677,0.07550644711533061
gradient_potential,9105,cov_xy,0.008584821747673091,-0.2899596630944818,0.2985444848421549
gradient_potential,9105,acf_y_lag1,0.984752708201975,0.9903552298608048,0.0056025216588297955
gradient_potential,9105,crosscorr_lag1,0.02571132448314745,-0.6780842637879282,0.7037955882710757
nongradient_circulation,9105,mean_x,-0.010841202388757456,-0.21209401822355758,0.20125281583480012
nongradient_circulation,9105,var_x,0.7860898155072618,1.0096475022261109,0.22355768671884912
nongradient_circulation,9105,acf_x_lag1,0.9960276877635419,0.997742105473226,0.0017144177096840574
nongradient_circulation,9105,mean_y,-0.04800000407753027,-0.30573413190122967,0.2577341278236994
nongradient_circulation,9105,var_y,0.18117814417685502,0.15583298210808547,0.02534516206876955
nongradient_circulation,9105,cov_xy,0.0006382154641655978,0.06741412396970776,0.06677590850554217
nongradient_circulation,9105,acf_y_lag1,0.9858457526542188,0.9848798631325861,0.000965889521632679
nongradient_circulation,9105,crosscorr_lag1,0.007753612092836835,0.17697972081457758,0.16922610872174074
diag_multiplicative,9105,mean_x,-0.0703782615631557,-0.461698696000469,0.3913204344373133
diag_multiplicative,9105,var_x,0.2559281998277638,0.33691576174493293,0.0809875619171691
diag_multiplicative,9105,acf_x_lag1,0.9889202456435596,0.9912581196442433,0.0023378740006836374
diag_multiplicative,9105,mean_y,0.015635080719210184,-0.31320830342896,0.32884338414817016
diag_multiplicative,9105,var_y,0.2020852020315425,0.14270400292821087,0.059381199103331644
diag_multiplicative,9105,cov_xy,0.0060802012443576655,-0.02750264263306171,0.033582843877419374
diag_multiplicative,9105,acf_y_lag1,0.9883555840845087,0.9831696762401436,0.005185907844365123
diag_multiplicative,9105,crosscorr_lag1,0.026649940749069876,-0.12799982804580123,0.1546497687948711
nondiag_cholesky,9105,mean_x,0.053864231439485794,-0.28621332037618347,0.34007755181566923
nondiag_cholesky,9105,var_x,0.12362060452756125,0.20883998102374568,0.08521937649618443
nondiag_cholesky,9105,acf_x_lag1,0.9889699716703918,0.993493497142481,0.004523525472089229
nondiag_cholesky,9105,mean_y,-0.008986537030167895,-0.24684862592882595,0.23786208889865806
nondiag_cholesky,9105,var_y,0.07536117289962978,0.049966874797470584,0.025394298102159193
nondiag_cholesky,9105,cov_xy,0.003301974791374954,0.004573446077926473,0.0012714712865515188
nondiag_cholesky,9105,acf_y_lag1,0.9883314151768443,0.9836047844841004,0.004726630692743927
nondiag_cholesky,9105,crosscorr_lag1,0.034276429716044575,0.04232665882795665,0.008050229111912076
heston_logsv,9105,mean_x,0.21556618800462407,-0.6210937498732931,0.8366599378779171
heston_logsv,9105,var_x,0.25811407411230386,0.03536866247433822,0.22274541163796563
heston_logsv,9105,acf_x_lag1,0.9990416111295282,0.997632401759975,0.0014092093695531327
heston_logsv,9105,mean_y,0.040221685846196016,0.04353276146009703,0.003311075613901017
heston_logsv,9105,var_y,0.0011307849675753767,0.0015760503068398275,0.00044526533926445076
heston_logsv,9105,cov_xy,-0.006685465830834899,0.0003069393913350077,0.006992405222169907
heston_logsv,9105,acf_y_lag1,0.9933423790962949,0.9937051312053601,0.00036275210906522304
heston_logsv,9105,crosscorr_lag1,-0.3890982123311161,0.047552413561492514,0.4366506258926086
indep_ou,9106,mean_x,-0.06341256178565241,0.328134477094711,0.3915470388803634
indep_ou,9106,var_x,0.4732507723891025,0.5556627188965402,0.08241194650743766
indep_ou,9106,acf_x_lag1,0.9893067829847663,0.9917593782875874,0.002452595302821159
indep_ou,9106,mean_y,-0.02512227222959312,0.06447973638064623,0.08960200861023936
indep_ou,9106,var_y,0.13046128506509752,0.0660913161591397,0.06436996890595782
indep_ou,9106,cov_xy,-0.000682597731985658,0.020989456158335633,0.021672053890321293
indep_ou,9106,acf_y_lag1,0.9812598082513977,0.9615226495086981,0.019737158742699545
indep_ou,9106,crosscorr_lag1,-0.002996746495939946,0.10593974492077858,0.10893649141671853
correlated_ou,9106,mean_x,0.08217278216099759,0.5134002202448528,0.43122743808385516
correlated_ou,9106,var_x,0.4747066594388892,0.5646387396926487,0.08993208025375948
correlated_ou,9106,acf_x_lag1,0.989371092031373,0.9916725190211759,0.002301426989802957
correlated_ou,9106,mean_y,-0.005159668028755716,-0.10167168924360029,0.09651202121484458
correlated_ou,9106,var_y,0.21411520299925826,0.17909946199593205,0.03501574100332622
correlated_ou,9106,cov_xy,-0.17805933810010252,-0.262726384673212,0.0846670465731095
correlated_ou,9106,acf_y_lag1,0.9849108389196934,0.9827711736079464,0.00213966531174703
